Order No.,Date,Time,Table,Waiter,Type,Product,Category,Price,Cost,Tip,Client Tye
2251,2014-11-03,18:43,2,Saul,Food,Italiana,Pizza,123,88.56,0.17,Recurrent
2251,2014-11-03,18:43,2,Saul,Food,Pasta Alfredo,Pasta,67,55.61,0.17,Recurrent
2251,2014-11-03,18:43,2,Saul,Food,Margret de Pato,Main course,198,150.48,0.17,Recurrent
2252,2014-04-29,21:50,1,Valentina,Beverages,Tisana,Non-alcoholic beverages,25,18,0.09,New
2252,2014-04-29,21:50,1,Valentina,Beverages,Vino 3,Wine,670,415.4,0.09,New
2252,2014-04-29,21:50,1,Valentina,Beverages,Minerva,Beer,40,32.4,0.09,New
2252,2014-04-29,21:50,1,Valentina,Beverages,Limonada,Non-alcoholic beverages,25,20,0.09,New
2252,2014-04-29,21:50,1,Valentina,Beverages,Vino 6,Wine,715,536.25,0.09,New
2252,2014-04-29,21:50,1,Valentina,Food,Camarones Momia,Entrees,75,58.5,0.09,New
2252,2014-04-29,21:50,1,Valentina,Food,Arrachera del Chef,Main course,135,95.85,0.09,New
2252,2014-04-29,21:50,1,Valentina,Food,Pesto & Camarón,Pizza,125,105,0.09,New
2252,2014-04-29,21:50,1,Valentina,Food,Pasta 4 Quesos,Pasta,69,53.13,0.09,New
2253,2014-10-30,19:12,1,Rodolfo,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Beverages,Victoria,Beer,30,21.3,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Beverages,Minerva,Beer,40,32.4,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Beverages,Indio,Beer,25,21.25,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Food,Salmón,Salads,84,63,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Food,Pay de Temporada,Desserts,42,33.6,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Food,Salmón al Pesto,Main course,174,121.8,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Food,Camarones Momia,Entrees,75,58.5,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Food,Pasta 4 Quesos,Pasta,69,53.13,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Food,Quesadillas Gobernador,Tacos,78,60.06,0.11,New
2253,2014-10-30,19:12,1,Rodolfo,Food,Pan de Elote,Desserts,40,29.6,0.11,New
2254,2015-01-06,15:21,6,Rodolfo,Beverages,Modelo,Beer,30,23.7,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Beverages,Victoria,Beer,30,21.3,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Beverages,Minerva,Beer,40,32.4,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Beverages,Tecate,Beer,25,18,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Beverages,Corona,Beer,30,24.9,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Food,Espárragos Envueltos,Entrees,78,63.18,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Food,Italiana,Pizza,123,88.56,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Food,Salmón Ahumado,Pizza,135,105.3,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Food,Mejillones Horneados,Entrees,75,56.25,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Food,Pay de Temporada,Desserts,42,33.6,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Food,Pollo Silvestre,Main course,125,90,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Food,Margarita,Pizza,105,73.5,0.12,New
2254,2015-01-06,15:21,6,Rodolfo,Food,Camarones al Coco,Salads,84,68.88,0.12,New
2255,2014-06-24,23:45,8,Joel,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.12,New
2255,2014-06-24,23:45,8,Joel,Beverages,Modelo,Beer,30,23.7,0.12,New
2255,2014-06-24,23:45,8,Joel,Beverages,Tisana,Non-alcoholic beverages,25,18,0.12,New
2255,2014-06-24,23:45,8,Joel,Beverages,Limonada,Non-alcoholic beverages,25,20,0.12,New
2255,2014-06-24,23:45,8,Joel,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.12,New
2255,2014-06-24,23:45,8,Joel,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.12,New
2255,2014-06-24,23:45,8,Joel,Food,Italiana,Pizza,123,88.56,0.12,New
2255,2014-06-24,23:45,8,Joel,Food,Strudel de Manzana,Desserts,45,31.5,0.12,New
2255,2014-06-24,23:45,8,Joel,Food,Camarones al Coco,Salads,84,68.88,0.12,New
2255,2014-06-24,23:45,8,Joel,Food,Ensalada Prímula,Salads,80,68,0.12,New
2255,2014-06-24,23:45,8,Joel,Food,Pan de Elote,Desserts,40,29.6,0.12,New
2255,2014-06-24,23:45,8,Joel,Food,Salmón Ahumado,Pizza,135,105.3,0.12,New
2256,2014-10-19,21:50,4,Valentina,Beverages,Tecate,Beer,25,18,0.1,New
2256,2014-10-19,21:50,4,Valentina,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.1,New
2256,2014-10-19,21:50,4,Valentina,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.1,New
2256,2014-10-19,21:50,4,Valentina,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.1,New
2256,2014-10-19,21:50,4,Valentina,Food,Panela a la Leña,Entrees,53,42.4,0.1,New
2256,2014-10-19,21:50,4,Valentina,Food,Esfera del Cheff,Desserts,50,39,0.1,New
2256,2014-10-19,21:50,4,Valentina,Food,Vacío,Main course,164,132.84,0.1,New
2256,2014-10-19,21:50,4,Valentina,Food,Margarita,Pizza,105,73.5,0.1,New
2256,2014-10-19,21:50,4,Valentina,Food,Rollos Prímula,Entrees,73,52.56,0.1,New
2256,2014-10-19,21:50,4,Valentina,Food,Mejillones Horneados,Entrees,75,56.25,0.1,New
2257,2014-02-02,16:48,9,Alejandro,Beverages,Tecate,Beer,25,18,0.06,Recurrent
2257,2014-02-02,16:48,9,Alejandro,Beverages,Victoria,Beer,30,21.3,0.06,Recurrent
2257,2014-02-02,16:48,9,Alejandro,Food,Del Cheff,Pizza,135,112.05,0.06,Recurrent
2257,2014-02-02,16:48,9,Alejandro,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.06,Recurrent
2257,2014-02-02,16:48,9,Alejandro,Food,Tacos Capeados,Tacos,75,60.75,0.06,Recurrent
2258,2014-10-27,14:52,11,Saul,Beverages,Indio,Beer,25,21.25,0.1,New
2258,2014-10-27,14:52,11,Saul,Beverages,Minerva,Beer,40,32.4,0.1,New
2258,2014-10-27,14:52,11,Saul,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.1,New
2258,2014-10-27,14:52,11,Saul,Food,Salmón,Salads,84,63,0.1,New
2258,2014-10-27,14:52,11,Saul,Food,Pollo Silvestre,Main course,125,90,0.1,New
2258,2014-10-27,14:52,11,Saul,Food,Salmón al Pesto,Main course,174,121.8,0.1,New
2259,2014-03-02,20:09,9,Ernesto,Beverages,Limonada,Non-alcoholic beverages,25,20,0.15,New
2259,2014-03-02,20:09,9,Ernesto,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.15,New
2259,2014-03-02,20:09,9,Ernesto,Beverages,Pacifico,Beer,30,21.9,0.15,New
2259,2014-03-02,20:09,9,Ernesto,Beverages,Refresco,Non-alcoholic beverages,20,16,0.15,New
2259,2014-03-02,20:09,9,Ernesto,Beverages,Indio,Beer,25,21.25,0.15,New
2259,2014-03-02,20:09,9,Ernesto,Food,Margret de Pato,Main course,198,150.48,0.15,New
2259,2014-03-02,20:09,9,Ernesto,Food,Del Cheff,Pizza,135,112.05,0.15,New
2259,2014-03-02,20:09,9,Ernesto,Food,Atún Encostrado,Main course,178,145.96,0.15,New
2259,2014-03-02,20:09,9,Ernesto,Food,Lasagna Ratatouille,Pasta,75,54.75,0.15,New
2259,2014-03-02,20:09,9,Ernesto,Food,Tacos Capeados,Tacos,75,60.75,0.15,New
2260,2014-08-28,18:43,11,Omar,Beverages,Indio,Beer,25,21.25,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Beverages,Refresco,Non-alcoholic beverages,20,16,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Beverages,Corona,Beer,30,24.9,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Beverages,Limonada,Non-alcoholic beverages,25,20,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Beverages,Minerva,Beer,40,32.4,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Beverages,Tisana,Non-alcoholic beverages,25,18,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Beverages,Modelo,Beer,30,23.7,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Food,Tiramisú,Desserts,42,31.5,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Food,Espárragos Envueltos,Entrees,78,63.18,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Food,Pan de Elote,Desserts,40,29.6,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Food,Del Cheff,Pizza,135,112.05,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Food,Salmón al Pesto,Main course,174,121.8,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Food,Del Huerto,Salads,65,54.6,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Food,Ensalada Prímula,Salads,80,68,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Food,Pasta Alfredo,Pasta,67,55.61,0.13,Recurrent
2260,2014-08-28,18:43,11,Omar,Food,Margarita,Pizza,105,73.5,0.13,Recurrent
2261,2014-12-22,21:07,13,Omar,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.1,New
2261,2014-12-22,21:07,13,Omar,Beverages,Minerva,Beer,40,32.4,0.1,New
2261,2014-12-22,21:07,13,Omar,Beverages,Tisana,Non-alcoholic beverages,25,18,0.1,New
2261,2014-12-22,21:07,13,Omar,Beverages,Tecate,Beer,25,18,0.1,New
2261,2014-12-22,21:07,13,Omar,Beverages,Refresco,Non-alcoholic beverages,20,16,0.1,New
2261,2014-12-22,21:07,13,Omar,Food,Del Huerto,Salads,65,54.6,0.1,New
2261,2014-12-22,21:07,13,Omar,Food,Camarones Momia,Entrees,75,58.5,0.1,New
2261,2014-12-22,21:07,13,Omar,Food,Pasta 4 Quesos,Pasta,69,53.13,0.1,New
2261,2014-12-22,21:07,13,Omar,Food,Espárragos Envueltos,Entrees,78,63.18,0.1,New
2261,2014-12-22,21:07,13,Omar,Food,Mejillones Horneados,Entrees,75,56.25,0.1,New
2261,2014-12-22,21:07,13,Omar,Food,Pesto & Camarón,Pizza,125,105,0.1,New
2261,2014-12-22,21:07,13,Omar,Food,Pollo Silvestre,Main course,125,90,0.1,New
2261,2014-12-22,21:07,13,Omar,Food,Camarones al Coco,Salads,84,68.88,0.1,New
2262,2014-03-31,19:12,16,Rodolfo,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.05,New
2262,2014-03-31,19:12,16,Rodolfo,Beverages,Corona,Beer,30,24.9,0.05,New
2262,2014-03-31,19:12,16,Rodolfo,Food,Quesadillas Gobernador,Tacos,78,60.06,0.05,New
2262,2014-03-31,19:12,16,Rodolfo,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.05,New
2262,2014-03-31,19:12,16,Rodolfo,Food,Pay de Temporada,Desserts,42,33.6,0.05,New
2262,2014-03-31,19:12,16,Rodolfo,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.05,New
2263,2014-12-11,19:26,6,Saul,Beverages,Corona,Beer,30,24.9,0.09,New
2263,2014-12-11,19:26,6,Saul,Beverages,Tisana,Non-alcoholic beverages,25,18,0.09,New
2263,2014-12-11,19:26,6,Saul,Food,Camarones al Coco,Salads,84,68.88,0.09,New
2263,2014-12-11,19:26,6,Saul,Food,Frutos del Bosque,Salads,83,69.72,0.09,New
2263,2014-12-11,19:26,6,Saul,Food,Pizza Prímula,Pizza,105,81.9,0.09,New
2264,2014-09-23,18:43,1,Saul,Beverages,Corona,Beer,30,24.9,0.17,New
2264,2014-09-23,18:43,1,Saul,Beverages,Tecate,Beer,25,18,0.17,New
2264,2014-09-23,18:43,1,Saul,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.17,New
2264,2014-09-23,18:43,1,Saul,Beverages,Limonada,Non-alcoholic beverages,25,20,0.17,New
2264,2014-09-23,18:43,1,Saul,Food,Lasagna Ratatouille,Pasta,75,54.75,0.17,New
2264,2014-09-23,18:43,1,Saul,Food,Cítricos,Salads,69,56.58,0.17,New
2264,2014-09-23,18:43,1,Saul,Food,Camarones al Coco,Salads,84,68.88,0.17,New
2264,2014-09-23,18:43,1,Saul,Food,Arrachera del Chef,Main course,135,95.85,0.17,New
2264,2014-09-23,18:43,1,Saul,Food,Del Huerto,Salads,65,54.6,0.17,New
2265,2014-07-19,17:31,2,Saul,Beverages,Tisana,Non-alcoholic beverages,25,18,0.14,New
2265,2014-07-19,17:31,2,Saul,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.14,New
2265,2014-07-19,17:31,2,Saul,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.14,New
2265,2014-07-19,17:31,2,Saul,Beverages,Corona,Beer,30,24.9,0.14,New
2265,2014-07-19,17:31,2,Saul,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.14,New
2265,2014-07-19,17:31,2,Saul,Food,Italiana,Pizza,123,88.56,0.14,New
2265,2014-07-19,17:31,2,Saul,Food,Pan de Elote,Desserts,40,29.6,0.14,New
2265,2014-07-19,17:31,2,Saul,Food,Cítricos,Salads,69,56.58,0.14,New
2265,2014-07-19,17:31,2,Saul,Food,Ensalada Prímula,Salads,80,68,0.14,New
2265,2014-07-19,17:31,2,Saul,Food,Tacos Capeados,Tacos,75,60.75,0.14,New
2265,2014-07-19,17:31,2,Saul,Food,Rollos Prímula,Entrees,73,52.56,0.14,New
2265,2014-07-19,17:31,2,Saul,Food,Pollo Silvestre,Main course,125,90,0.14,New
2266,2014-10-23,16:33,6,Joel,Beverages,Refresco,Non-alcoholic beverages,20,16,0.11,New
2266,2014-10-23,16:33,6,Joel,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.11,New
2266,2014-10-23,16:33,6,Joel,Beverages,Corona,Beer,30,24.9,0.11,New
2266,2014-10-23,16:33,6,Joel,Food,Portobello Confitado,Entrees,64,53.76,0.11,New
2266,2014-10-23,16:33,6,Joel,Food,Margret de Pato,Main course,198,150.48,0.11,New
2266,2014-10-23,16:33,6,Joel,Food,Tacos Arrachera,Tacos,79,66.36,0.11,New
2267,2014-08-23,15:36,17,Mariana,Beverages,Victoria,Beer,30,21.3,0.05,New
2267,2014-08-23,15:36,17,Mariana,Beverages,Refresco,Non-alcoholic beverages,20,16,0.05,New
2267,2014-08-23,15:36,17,Mariana,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.05,New
2267,2014-08-23,15:36,17,Mariana,Food,Mejillones Horneados,Entrees,75,56.25,0.05,New
2267,2014-08-23,15:36,17,Mariana,Food,Salmón al Pesto,Main course,174,121.8,0.05,New
2268,2014-05-09,17:45,1,Rodolfo,Beverages,Victoria,Beer,30,21.3,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Beverages,Pacifico,Beer,30,21.9,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Beverages,Modelo,Beer,30,23.7,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Beverages,Minerva,Beer,40,32.4,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Food,Pasta 4 Quesos,Pasta,69,53.13,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Food,Vacío,Main course,164,132.84,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Food,Mejillones Horneados,Entrees,75,56.25,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Food,Del Cheff,Pizza,135,112.05,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Food,Pollo Silvestre,Main course,125,90,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Food,Arrachera del Chef,Main course,135,95.85,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Food,Camarones al Coco,Salads,84,68.88,0.08,Recurrent
2268,2014-05-09,17:45,1,Rodolfo,Food,Strudel de Manzana,Desserts,45,31.5,0.08,Recurrent
2269,2014-06-30,19:40,3,Omar,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.15,New
2269,2014-06-30,19:40,3,Omar,Beverages,Pacifico,Beer,30,21.9,0.15,New
2269,2014-06-30,19:40,3,Omar,Beverages,Tecate,Beer,25,18,0.15,New
2269,2014-06-30,19:40,3,Omar,Food,Panela a la Leña,Entrees,53,42.4,0.15,New
2269,2014-06-30,19:40,3,Omar,Food,Pollo al Pastor,Pizza,115,94.3,0.15,New
2269,2014-06-30,19:40,3,Omar,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.15,New
2269,2014-06-30,19:40,3,Omar,Food,Quesadillas Gobernador,Tacos,78,60.06,0.15,New
2269,2014-06-30,19:40,3,Omar,Food,Lasagna Ratatouille,Pasta,75,54.75,0.15,New
2270,2014-06-15,13:55,6,Omar,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.05,New
2270,2014-06-15,13:55,6,Omar,Beverages,Minerva,Beer,40,32.4,0.05,New
2270,2014-06-15,13:55,6,Omar,Beverages,Limonada,Non-alcoholic beverages,25,20,0.05,New
2270,2014-06-15,13:55,6,Omar,Beverages,Modelo,Beer,30,23.7,0.05,New
2270,2014-06-15,13:55,6,Omar,Food,Camarones al Coco,Salads,84,68.88,0.05,New
2270,2014-06-15,13:55,6,Omar,Food,Pizza Prímula,Pizza,105,81.9,0.05,New
2270,2014-06-15,13:55,6,Omar,Food,Margarita,Pizza,105,73.5,0.05,New
2270,2014-06-15,13:55,6,Omar,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.05,New
2270,2014-06-15,13:55,6,Omar,Food,Rollos Prímula,Entrees,73,52.56,0.05,New
2271,2014-02-18,23:31,16,Saul,Beverages,Tisana,Non-alcoholic beverages,25,18,0.13,Recurrent
2271,2014-02-18,23:31,16,Saul,Beverages,Pacifico,Beer,30,21.9,0.13,Recurrent
2271,2014-02-18,23:31,16,Saul,Beverages,Limonada,Non-alcoholic beverages,25,20,0.13,Recurrent
2271,2014-02-18,23:31,16,Saul,Beverages,Minerva,Beer,40,32.4,0.13,Recurrent
2271,2014-02-18,23:31,16,Saul,Beverages,Indio,Beer,25,21.25,0.13,Recurrent
2271,2014-02-18,23:31,16,Saul,Food,Pan de Elote,Desserts,40,29.6,0.13,Recurrent
2271,2014-02-18,23:31,16,Saul,Food,Esfera del Cheff,Desserts,50,39,0.13,Recurrent
2271,2014-02-18,23:31,16,Saul,Food,Quesadillas Gobernador,Tacos,78,60.06,0.13,Recurrent
2271,2014-02-18,23:31,16,Saul,Food,Lasagna Ratatouille,Pasta,75,54.75,0.13,Recurrent
2271,2014-02-18,23:31,16,Saul,Food,Margret de Pato,Main course,198,150.48,0.13,Recurrent
2271,2014-02-18,23:31,16,Saul,Food,Salmón al Pesto,Main course,174,121.8,0.13,Recurrent
2271,2014-02-18,23:31,16,Saul,Food,Pollo Silvestre,Main course,125,90,0.13,Recurrent
2272,2014-06-17,20:52,16,Omar,Beverages,Refresco,Non-alcoholic beverages,20,16,0.08,Recurrent
2272,2014-06-17,20:52,16,Omar,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.08,Recurrent
2272,2014-06-17,20:52,16,Omar,Beverages,Modelo,Beer,30,23.7,0.08,Recurrent
2272,2014-06-17,20:52,16,Omar,Beverages,Tecate,Beer,25,18,0.08,Recurrent
2272,2014-06-17,20:52,16,Omar,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.08,Recurrent
2272,2014-06-17,20:52,16,Omar,Beverages,Minerva,Beer,40,32.4,0.08,Recurrent
2272,2014-06-17,20:52,16,Omar,Beverages,Pacifico,Beer,30,21.9,0.08,Recurrent
2272,2014-06-17,20:52,16,Omar,Food,Pay de Temporada,Desserts,42,33.6,0.08,Recurrent
2272,2014-06-17,20:52,16,Omar,Food,Pollo Silvestre,Main course,125,90,0.08,Recurrent
2272,2014-06-17,20:52,16,Omar,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.08,Recurrent
2272,2014-06-17,20:52,16,Omar,Food,Vacío,Main course,164,132.84,0.08,Recurrent
2272,2014-06-17,20:52,16,Omar,Food,Atún Encostrado,Main course,178,145.96,0.08,Recurrent
2273,2014-03-01,19:12,8,Joel,Beverages,Vino 4,Wine,410,270.6,0.15,Recurrent
2273,2014-03-01,19:12,8,Joel,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.15,Recurrent
2273,2014-03-01,19:12,8,Joel,Beverages,Vino 6,Wine,715,536.25,0.15,Recurrent
2273,2014-03-01,19:12,8,Joel,Food,Salmón,Salads,84,63,0.15,Recurrent
2273,2014-03-01,19:12,8,Joel,Food,Pay de Temporada,Desserts,42,33.6,0.15,Recurrent
2274,2014-11-17,23:31,10,Valentina,Beverages,Tecate,Beer,25,18,0.1,New
2274,2014-11-17,23:31,10,Valentina,Beverages,Vino 6,Wine,715,536.25,0.1,New
2274,2014-11-17,23:31,10,Valentina,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.1,New
2274,2014-11-17,23:31,10,Valentina,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.1,New
2274,2014-11-17,23:31,10,Valentina,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.1,New
2274,2014-11-17,23:31,10,Valentina,Beverages,Vino 8,Wine,383,256.61,0.1,New
2274,2014-11-17,23:31,10,Valentina,Food,Pera Rostizada,Salads,89,75.65,0.1,New
2274,2014-11-17,23:31,10,Valentina,Food,Pay de Temporada,Desserts,42,33.6,0.1,New
2274,2014-11-17,23:31,10,Valentina,Food,Pizza Prímula,Pizza,105,81.9,0.1,New
2274,2014-11-17,23:31,10,Valentina,Food,Del Huerto,Salads,65,54.6,0.1,New
2274,2014-11-17,23:31,10,Valentina,Food,Salmón,Salads,84,63,0.1,New
2274,2014-11-17,23:31,10,Valentina,Food,Rollos Prímula,Entrees,73,52.56,0.1,New
2275,2014-12-08,22:04,2,Valentina,Beverages,Modelo,Beer,30,23.7,0.17,New
2275,2014-12-08,22:04,2,Valentina,Beverages,Refresco,Non-alcoholic beverages,20,16,0.17,New
2275,2014-12-08,22:04,2,Valentina,Beverages,Indio,Beer,25,21.25,0.17,New
2275,2014-12-08,22:04,2,Valentina,Food,Lasagna Ratatouille,Pasta,75,54.75,0.17,New
2275,2014-12-08,22:04,2,Valentina,Food,Ensalada Prímula,Salads,80,68,0.17,New
2275,2014-12-08,22:04,2,Valentina,Food,Italiana,Pizza,123,88.56,0.17,New
2275,2014-12-08,22:04,2,Valentina,Food,Panela a la Leña,Entrees,53,42.4,0.17,New
2276,2014-08-19,12:57,14,Rodolfo,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Beverages,Pacifico,Beer,30,21.9,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Beverages,Tisana,Non-alcoholic beverages,25,18,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Beverages,Refresco,Non-alcoholic beverages,20,16,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Food,Italiana,Pizza,123,88.56,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Food,Pasta 4 Quesos,Pasta,69,53.13,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Food,Salmón,Salads,84,63,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Food,Atún Encostrado,Main course,178,145.96,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Food,Cítricos,Salads,69,56.58,0.12,New
2276,2014-08-19,12:57,14,Rodolfo,Food,Pera Rostizada,Salads,89,75.65,0.12,New
2277,2014-11-18,23:16,5,Ernesto,Beverages,Tecate,Beer,25,18,0.16,New
2277,2014-11-18,23:16,5,Ernesto,Beverages,Corona,Beer,30,24.9,0.16,New
2277,2014-11-18,23:16,5,Ernesto,Beverages,Limonada,Non-alcoholic beverages,25,20,0.16,New
2277,2014-11-18,23:16,5,Ernesto,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.16,New
2277,2014-11-18,23:16,5,Ernesto,Beverages,Minerva,Beer,40,32.4,0.16,New
2277,2014-11-18,23:16,5,Ernesto,Food,Tacos Capeados,Tacos,75,60.75,0.16,New
2277,2014-11-18,23:16,5,Ernesto,Food,Del Huerto,Salads,65,54.6,0.16,New
2277,2014-11-18,23:16,5,Ernesto,Food,Tropical,Pizza,125,91.25,0.16,New
2277,2014-11-18,23:16,5,Ernesto,Food,Lasagna Ratatouille,Pasta,75,54.75,0.16,New
2277,2014-11-18,23:16,5,Ernesto,Food,Espárragos Envueltos,Entrees,78,63.18,0.16,New
2277,2014-11-18,23:16,5,Ernesto,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.16,New
2277,2014-11-18,23:16,5,Ernesto,Food,Mexicana,Pizza,115,95.45,0.16,New
2278,2014-09-29,19:55,12,Ernesto,Beverages,Tisana,Non-alcoholic beverages,25,18,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Beverages,Tecate,Beer,25,18,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Beverages,Modelo,Beer,30,23.7,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Beverages,Victoria,Beer,30,21.3,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Food,Esfera del Cheff,Desserts,50,39,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Food,Salmón al Pesto,Main course,174,121.8,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Food,Strudel de Manzana,Desserts,45,31.5,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Food,Mejillones Horneados,Entrees,75,56.25,0.07,New
2278,2014-09-29,19:55,12,Ernesto,Food,Pan de Elote,Desserts,40,29.6,0.07,New
